label,mean,max,min,std,count
TEE[1],0.0308882005,0.063586,0.025185,0.006597407043009043,2000
REE[1],0.00028407000000000004,0.007136,0.000192,0.00020892376042191662,2000
TEE[3],0.031213154,0.05910599999999999,0.025249,0.006381537711072609,1000
REE[3],0.00030190100000000004,0.00528,0.000192,0.00016165824627153294,1000
TEE[4],0.03133123350000001,0.05885,0.025729000000000002,0.0063037195785694946,2000
REE[4],0.0005316365000000001,0.011552,0.000384,0.00031087901062531336,2000
TEE[5],0.037854671,0.074178,0.026463999999999998,0.007910228793677672,1000
REE[5],0.0007891560000000001,0.006657,0.000704,0.00019531082402668312,1000
TEE[6],0.039171118,0.064194,0.027201,0.00842310420406328,1000
REE[6],0.001174125,0.0070079999999999995,0.001056,0.00018871599588297258,1000
TEE[7],0.031391829999999996,0.063362,0.027617000000000003,0.005776111226768751,1000
REE[7],0.0016019690000000004,0.005952000000000001,0.001504,0.00014164737914631193,1000
TEE[8],0.037184406,0.066563,0.028481,0.008291588256243163,2000
REE[8],0.0021806770000000002,0.007809,0.002048,0.00022394071848079987,2000
REE[9],0.002769259,0.015297,0.002656,0.00042124060293918076,1000
TEE[9],0.039872271,0.072002,0.030241000000000004,0.006409558674508016,1000
REE[10],0.003468884,0.012192,0.00336,0.00031193029197410606,1000
TEE[10],0.038323513000000003,0.068675,0.031041000000000003,0.0061494899911278805,1000
REE[11],0.004279969000000001,0.013633000000000001,0.004192,0.00033613775245816655,1000
TEE[11],0.037287018,0.069698,0.032737,0.0075368475268057745,1000
REE[12],0.00520319,0.0176,0.005056000000000001,0.0005174382632317175,1000
TEE[12],0.049589054,0.08768300000000001,0.034945,0.010467513525020185,1000
REE[13],0.0061988419999999995,0.017377,0.0060479999999999996,0.00039869890123983266,1000
TEE[13],0.055665334000000004,0.092003,0.036641,0.011493253969405239,1000
REE[14],0.007328298,0.018113,0.007168000000000001,0.0005730572570134819,1000
TEE[14],0.052814168,0.083011,0.038914,0.008645202857088792,1000
REE[15],0.008497178,0.021697,0.008320999999999999,0.0006085335219717672,1000
TEE[15],0.046465089,0.089283,0.040641000000000004,0.00934548865802834,1000
REE[16],0.009736431000000002,0.023073,0.009568,0.0005451691865466903,2000
TEE[16],0.0536824645,0.092132,0.043393,0.010652322690713669,2000
REE[17],0.011152480999999999,0.023681,0.010944,0.0008784697004755791,1000
TEE[17],0.056047061,0.096419,0.046465,0.008095195525858587,1000
TEE[18],0.06344361700000001,0.100387,0.048962,0.010533877017286955,1000
REE[18],0.012631684999999998,0.028193,0.012384000000000001,0.0009703848476390835,1000
REE[19],0.014134253000000001,0.022177000000000002,0.013952,0.0002815619827695871,1000
TEE[19],0.06397157099999999,0.10842,0.052162,0.009303549045165225,1000
REE[20],0.015859925,0.028993,0.015552000000000002,0.001154469023448053,1000
TEE[20],0.060295989,0.10441900000000001,0.054722,0.008433689720352426,1000
TEE[21],0.07486409100000001,0.11456400000000001,0.05901,0.009012430939550058,1000
REE[21],0.017499001,0.029057,0.017249,0.0005807117883943637,1000
TEE[22],0.06711649800000001,0.110756,0.06157000000000001,0.00845136356513587,1000
REE[22],0.019354227,0.031169,0.019104,0.0006928011149354884,1000
TEE[23],0.079409336,0.129956,0.066274,0.009170111503580101,1000
REE[23],0.021332731000000004,0.032897,0.020993,0.0010394409902496685,1000
REE[24],0.023322991,0.034337,0.02304,0.0007555279925101825,1000
TEE[24],0.076500263,0.11315599999999999,0.069635,0.007872136165720372,1000
TEE[25],0.091078829,0.134949,0.075427,0.009360262795528786,1000
REE[25],0.025448784999999998,0.038817000000000004,0.02512,0.0008818674123176952,1000
TEE[26],0.09819775,0.131492,0.080099,0.008911424407605804,1000
REE[26],0.027697152,0.040929,0.027327999999999998,0.0011968152980948038,1000
TEE[27],0.09685818599999999,0.146565,0.084451,0.009372834720195171,1000
REE[27],0.029936121,0.042817,0.029568999999999998,0.0010490721179536075,1000
TEE[28],0.10456352900000002,0.147493,0.088867,0.010486700376187876,1000
REE[28],0.032291020000000004,0.045153,0.031969,0.0009582289905854436,1000
TEE[29],0.101184386,0.149829,0.09360299999999999,0.008742354085826423,1000
REE[29],0.034724666,0.050722,0.034369,0.0010131104793097776,1000
TEE[30],0.10453394699999999,0.150982,0.098179,0.009963237744053664,1000
REE[30],0.037284455,0.05293,0.036897000000000006,0.001276813124043111,1000
TEE[31],0.115549825,0.16323800000000002,0.10429200000000001,0.011841550572975963,1000
REE[31],0.039982882000000004,0.05744199999999999,0.039553,0.001153158279723167,1000
TEE[32],0.121947249,0.16842200000000002,0.10928299999999999,0.011363577941511882,2000
REE[32],0.042701036000000005,0.061666,0.042241,0.0013285638199257905,2000
REE[33],0.045452632,0.06397,0.045121,0.0008450817307856723,1000
TEE[33],0.12375113199999999,0.159333,0.115748,0.008548560309077425,1000
REE[34],0.04850291899999999,0.066018,0.048001999999999996,0.0013005513223941533,1000
TEE[34],0.134347245,0.175718,0.12083599999999999,0.009574010739528948,1000
REE[35],0.05146563800000001,0.071042,0.050977999999999996,0.0013122556846658878,1000
TEE[35],0.13838057,0.18247,0.12720399999999998,0.00902825828833119,1000
TEE[36],0.143836134,0.185831,0.132996,0.008994228302795455,1000
REE[36],0.054592429,0.073986,0.054113999999999995,0.001287177288616969,1000
TEE[37],0.16042561900000002,0.19703099999999998,0.139781,0.011466393736007332,1000
REE[37],0.057811398,0.07852999999999999,0.057346,0.0015993215020323032,1000
TEE[38],0.16414502099999997,0.203623,0.145477,0.011027852245914285,1000
REE[38],0.061105997,0.082883,0.060514,0.0015053724267217509,1000
REE[39],0.064357762,0.085891,0.063939,0.0010772686225083514,1000
TEE[39],0.158854422,0.21236,0.15270999999999998,0.010142532450745742,1000
REE[40],0.068025599,0.089251,0.06739400000000001,0.0016622473053981175,1000
TEE[40],0.16604218299999998,0.216583,0.158854,0.010315406243453453,1000
REE[41],0.071524443,0.094947,0.070978,0.0014721267173116663,1000
TEE[41],0.18307223099999997,0.222599,0.167078,0.009597834850812056,1000
REE[42],0.07520056500000001,0.1001,0.07453,0.0015936243027116499,1000
TEE[42],0.186101066,0.2258,0.173062,0.010480903973500844,1000
REE[43],0.078985956,0.10378,0.078306,0.0017606546580431065,1000
TEE[43],0.19982161299999998,0.255497,0.181607,0.011030718137721808,1000
REE[44],0.082973231,0.108227,0.082242,0.0017007779247121563,1000
TEE[44],0.205201357,0.261385,0.188039,0.014389764101000178,1000
REE[45],0.086849446,0.11306,0.08601900000000001,0.0018483420119873046,1000
TEE[45],0.20379704699999998,0.244329,0.196711,0.00889670609777468,1000
REE[46],0.090766746,0.118308,0.09005099999999999,0.001549140524887865,1000
TEE[46],0.218973551,0.262344,0.20461500000000002,0.01060564758145494,1000
REE[47],0.09506237199999999,0.122725,0.094179,0.001974415336127517,1000
TEE[47],0.22704586100000004,0.281801,0.21280700000000002,0.010285596440548153,1000
REE[48],0.099316338,0.128261,0.098371,0.002079235017022369,1000
TEE[48],0.23212626899999997,0.27975300000000003,0.220392,0.011877527825515075,1000
REE[49],0.10374975799999998,0.13680499999999998,0.102915,0.0024768005875698967,1000
TEE[49],0.247680617,0.287882,0.22989600000000002,0.010906803496663257,1000
TEE[50],0.255680594,0.29482600000000003,0.238952,0.009261499271712109,1000
REE[50],0.10801046099999999,0.170406,0.107011,0.002678730728310293,1000
TEE[51],0.26640799000000004,0.308235,0.24781599999999998,0.00903838185608887,1000
REE[51],0.112639826,0.146885,0.111524,0.0022440801918896815,1000
TEE[52],0.26673241999999997,0.302122,0.256137,0.008225027565793202,1000
REE[52],0.11721505500000001,0.151013,0.116131,0.0021911275910122385,1000
REE[53],0.12185164600000002,0.15754100000000001,0.120708,0.0023639087226737703,1000
TEE[53],0.28263415499999994,0.319691,0.266953,0.009977913364330293,1000
TEE[54],0.280168662,0.33118000000000003,0.274121,0.00975051092595014,1000
REE[54],0.126627858,0.162149,0.12538,0.002515636649754807,1000
REE[55],0.13161130199999999,0.169382,0.130277,0.002735922406833244,1000
TEE[55],0.300776325,0.341323,0.285706,0.009865316622564044,1000
REE[56],0.136616122,0.17815,0.135301,0.0027236446345313132,1000
TEE[56],0.30756987500000005,0.378189,0.293194,0.01436881564710451,1000
TEE[57],0.31158302600000004,0.361836,0.304523,0.008820691583960032,1000
REE[57],0.14169127499999998,0.184167,0.140229,0.0028355307746785524,1000
REE[58],0.151516751,0.190119,0.145541,0.004043242565744039,1000
TEE[58],0.321761155,0.384845,0.314154,0.008049256694646487,1000
REE[59],0.153738465,0.189639,0.150694,0.0035084510128095396,1000
TEE[59],0.34230469700000005,0.387854,0.325835,0.008643457487981157,1000
REE[60],0.16038595299999997,0.19808699999999999,0.155813,0.004293852488381847,1000
TEE[60],0.3434965099999999,0.39918200000000004,0.334635,0.008981482158734585,1000
REE[61],0.166512713,0.205959,0.162437,0.003896010662936732,1000
TEE[61],0.362534768,0.414894,0.347435,0.01134240229598739,1000
TEE[62],0.36692911000000006,0.41201400000000005,0.356652,0.010044566748997941,1000
REE[62],0.173429522,0.222503,0.16986199999999999,0.004518497311437672,1000
REE[63],0.17919057,0.239112,0.176646,0.003962744957058767,1000
TEE[63],0.37940802399999995,0.41918199999999994,0.36842800000000003,0.009903351420240363,1000
TEE[64],0.38972135750000003,0.443567,0.37799699999999997,0.010764931725897074,2000
REE[64],0.1856926975,0.23472800000000002,0.182982,0.0038009162158660864,2000
TEE[65],0.403594493,0.456271,0.391725,0.010024104034558234,1000
REE[65],0.193317566,0.237704,0.190183,0.004384904094225957,1000
REE[66],0.191323594,0.248009,0.18950999999999998,0.0033140731793673784,1000
TEE[66],0.419167571,0.46792,0.401389,0.01316691570270278,1000
REE[67],0.197419808,0.25437600000000005,0.195527,0.003409421396277292,1000
TEE[67],0.42179761099999996,0.486544,0.41431899999999994,0.009777024153338988,1000
TEE[68],0.43317479200000003,0.478128,0.42430200000000007,0.009709081052892062,1000
REE[68],0.20369080399999998,0.258313,0.201799,0.003646471940272569,1000
TEE[69],0.45297847399999996,0.48888100000000007,0.438767,0.011877888056047505,1000
REE[69],0.209656999,0.267497,0.20768699999999998,0.0035967890191457214,1000
TEE[70],0.466899427,0.51573,0.448879,0.012055169403870981,1000
REE[70],0.215931298,0.282858,0.213927,0.003808096440966233,1000
TEE[71],0.473153659,0.521745,0.463344,0.01021324020652776,1000
REE[71],0.222361768,0.279465,0.22016799999999997,0.0037686861322401666,1000
REE[72],0.228541994,0.289738,0.226696,0.0034384767840656646,1000
TEE[72],0.490682408,0.535315,0.474704,0.01311109667226527,1000
TEE[73],0.496065014,0.5468029999999999,0.48888100000000007,0.008250850522712924,1000
REE[73],0.235481601,0.298058,0.233384,0.0040286613143555245,1000
REE[74],0.24201704699999999,0.308107,0.23972,0.004122440589165864,1000
TEE[74],0.511850405,0.553747,0.499825,0.010765346945632307,1000
REE[75],0.248746979,0.314443,0.246344,0.0040328075569447085,1000
TEE[75],0.523409295,0.567923,0.515217,0.009911474863709684,1000
TEE[76],0.543085494,0.592532,0.5262899999999999,0.011526095308169934,1000
REE[76],0.255669247,0.325867,0.25316,0.0041325048271160115,1000
TEE[77],0.565171372,0.606196,0.5439229999999999,0.010836525425103055,1000
REE[77],0.26240654700000005,0.33521100000000004,0.259977,0.004212643105667358,1000
REE[78],0.269308706,0.343979,0.26669699999999996,0.004257758462229471,1000
TEE[78],0.570022774,0.625398,0.553746,0.01133593307158822,1000
REE[79],0.27651790200000004,0.351564,0.274057,0.004335089564233468,1000
TEE[79],0.579424928,0.622133,0.570707,0.007685027659868829,1000
TEE[80],0.6007660539999999,0.659574,0.582036,0.011646929974844141,1000
REE[80],0.283991345,0.362636,0.281449,0.00452297246065625,1000
REE[81],0.291073399,0.382413,0.288457,0.0047083393864054204,1000
TEE[81],0.62391752,0.6649189999999999,0.599124,0.011950476417959923,1000
TEE[82],0.621487992,0.661239,0.6103890000000001,0.00961641829637141,1000
REE[82],0.29827810899999996,0.380429,0.29575500000000005,0.004504645215512164,1000
TEE[83],0.6452960409999999,0.697303,0.627478,0.013294788372034214,1000
REE[83],0.305665554,0.385997,0.303178,0.004350981396213295,1000
REE[84],0.31362572299999997,0.397038,0.310699,0.004709030043673881,1000
TEE[84],0.659775037,0.7060069999999999,0.639574,0.014572945784242163,1000
REE[85],0.32103473,0.417742,0.318155,0.005064599310238993,1000
TEE[85],0.670404748,0.72316,0.657718,0.010839401879605883,1000
REE[86],0.328821236,0.413998,0.325835,0.004820490232993984,1000
TEE[86],0.684555623,0.748537,0.668855,0.010538654640536596,1000
REE[87],0.336637464,0.44263900000000006,0.333611,0.00532171000939812,1000
TEE[87],0.704583876,0.746777,0.687767,0.011801431347700094,1000
TEE[88],0.719062076,0.771578,0.700952,0.013316665168029922,1000
REE[88],0.34484497199999997,0.441999,0.34189899999999995,0.0051591187648323865,1000
REE[89],0.35272196399999994,0.44359899999999997,0.349548,0.005073363161106098,1000
TEE[89],0.7430525769999999,0.781659,0.720344,0.0121715869425795,1000
TEE[90],0.754399281,0.798491,0.732344,0.012613669866122649,1000
REE[90],0.36080557799999996,0.458736,0.357772,0.005336307309143056,1000
REE[91],0.369199358,0.522642,0.365772,0.0065216541260922755,1000
TEE[91],0.769385806,0.815228,0.751129,0.01127984542887283,1000
TEE[92],0.784084838,0.8337559999999999,0.763418,0.012850630372036802,1000
REE[92],0.377167046,0.480016,0.374125,0.005187468316763142,1000
TEE[93],0.800328198,0.8536290000000001,0.784187,0.01346090060731287,1000
REE[93],0.385619343,0.48856000000000005,0.382285,0.005565332821922672,1000
TEE[94],0.816556287,0.8779170000000001,0.796347,0.013862295998028892,1000
REE[94],0.39414594799999997,0.497041,0.39035,0.005607232893149171,1000
TEE[95],0.830538063,0.919135,0.817372,0.013883050833209122,1000
REE[95],0.402905801,0.523154,0.39934200000000003,0.006161875604583832,1000
REE[96],0.41172522100000003,0.521073,0.407885,0.005751312730697687,1000
TEE[96],0.840802358,0.8922540000000001,0.8292440000000001,0.010427815050746182,1000
TEE[97],0.876361785,0.927391,0.8532129999999999,0.014616365529983204,1000
REE[97],0.420477316,0.6143890000000001,0.416814,0.007834569796615643,1000
TEE[98],0.881066684,0.937536,0.863549,0.01348265228947565,1000
REE[98],0.429099192,0.544403,0.425199,0.006096016223315922,1000
TEE[99],0.9086220660000001,0.9545610000000001,0.886814,0.014401119805184848,1000
REE[99],0.438048814,0.6162449999999999,0.434479,0.00742416976166723,1000
REE[100],0.44739527,0.58258,0.443503,0.00647568052789816,1000
TEE[100],0.9112194769999999,0.963585,0.898431,0.009893815215324467,1000
TEE[101],0.9391857100000001,0.9925780000000001,0.9228799999999999,0.011499796329741038,1000
REE[101],0.45618990600000003,0.5769479999999999,0.45192,0.00652318453131548,1000
TEE[102],0.9565919,1.000738,0.934752,0.01262277281232105,1000
REE[102],0.46534300199999995,0.586036,0.461392,0.006337305099323997,1000
TEE[103],0.970623248,1.0409959999999998,0.957889,0.01300984762607732,1000
REE[103],0.474867882,0.601749,0.47063999999999995,0.006646511621204526,1000
TEE[104],0.995656328,1.07418,0.970561,0.015005591023627975,1000
REE[104],0.484666216,0.615989,0.48052799999999996,0.006631760387648453,1000
TEE[105],1.0109619699999999,1.0761969999999998,0.9947540000000001,0.012819618029860775,1000
REE[105],0.493621077,0.630422,0.488752,0.0069143867727741795,1000
TEE[106],1.020041826,1.0726129999999998,1.007682,0.009344805368604587,1000
REE[106],0.503241821,0.638582,0.498896,0.007104130411800368,1000
REE[107],0.51316706,0.6502939999999999,0.508785,0.0072418238745104386,1000
TEE[107],1.056848484,1.143527,1.032995,0.016027747462462234,1000
REE[108],0.523287734,0.662007,0.5185770000000001,0.007103114983421829,1000
TEE[108],1.066179273,1.104134,1.0463719999999999,0.012250312984192758,1000
TEE[109],1.0805496079999999,1.158535,1.0704040000000001,0.011320878291175986,1000
REE[109],0.5330150969999999,0.671351,0.528306,0.007237385600195483,1000
REE[110],0.5427608279999999,0.68604,0.537906,0.00725497688666491,1000
TEE[110],1.102157002,1.151303,1.082949,0.012024556652396073,1000
TEE[111],1.1266184989999999,1.177928,1.11047,0.011932660717702603,1000
REE[111],0.553019133,0.704407,0.547891,0.007608690771648535,1000
TEE[112],1.1449757239999998,1.237514,1.123622,0.015098800066073436,1000
REE[112],0.5635010469999999,0.712824,0.558227,0.007550746958309451,1000
TEE[113],1.168982248,1.210346,1.149543,0.01185838081105325,1000
REE[113],0.5732878459999999,0.727577,0.568948,0.007633170903256545,1000
REE[114],0.583714553,0.737433,0.5787399999999999,0.008059726850588493,1000
TEE[114],1.1844751640000002,1.239946,1.1634639999999998,0.011562468344576053,1000
TEE[115],1.2118711819999999,1.245227,1.1915280000000001,0.011002886604819417,1000
REE[115],0.594272879,0.7508729999999999,0.5893,0.007841883727188878,1000
REE[116],0.6051834859999999,0.76265,0.599796,0.008050516828938191,1000
TEE[116],1.2302459129999996,1.2727469999999999,1.204777,0.014444493578598495,1000
TEE[117],1.261992769,1.303821,1.234666,0.014392485657628566,1000
REE[117],0.615214242,0.779771,0.609749,0.00814566888235564,1000
REE[118],0.626366967,0.795323,0.62095,0.00831076799282362,1000
TEE[118],1.262948952,1.362767,1.245803,0.013432465032321525,1000
REE[119],0.637243864,0.822492,0.631861,0.008668232273090302,1000
TEE[119],1.291847095,1.342126,1.274411,0.011373715686726892,1000
TEE[120],1.301266392,1.349102,1.2884280000000001,0.009496796295394154,1000
REE[120],0.6483409450000001,0.82294,0.64303,0.00860698631132514,1000
TEE[121],1.3351563929999997,1.3967200000000002,1.3178040000000002,0.01174150761672728,1000
REE[121],0.6588012750000001,0.829852,0.6530779999999999,0.008779404520986496,1000
TEE[122],1.349510789,1.433168,1.329613,0.014096766050820688,1000
REE[122],0.6701821760000001,0.8468129999999999,0.664087,0.00881697661614647,1000
TEE[123],1.376747275,1.435953,1.36155,0.01094143914244753,1000
REE[123],0.6811893450000001,0.8783979999999999,0.6752229999999999,0.00912470897101824,1000
TEE[124],1.4004333690000001,1.446129,1.378159,0.013138660852531238,1000
REE[124],0.6932145290000001,0.878302,0.6865829999999999,0.009390850047454323,1000
TEE[125],1.4341368950000002,1.520116,1.406511,0.013943674344957043,1000
REE[125],0.703621012,0.8920309999999999,0.697367,0.009127259716464069,1000
TEE[126],1.433526928,1.480818,1.418544,0.010019975592269957,1000
REE[126],0.715217582,0.9049590000000001,0.709272,0.009338033604076765,1000
TEE[127],1.4613736279999998,1.5164360000000001,1.450002,0.010184471700556462,1000
REE[127],0.727010935,0.932575,0.720376,0.009816305992179903,1000
TEE[128],1.4778798055000002,1.5597969999999999,1.462834,0.011092517169301357,2000
REE[128],0.7392969105,0.949728,0.732217,0.009786500515181951,2000
TEE[129],1.513818144,1.561814,1.496883,0.01162253381417002,1000
REE[129],0.7504733640000001,0.974017,0.743641,0.010171489462482346,1000
TEE[130],1.5319394259999999,1.614007,1.5125,0.014605619430667,1000
REE[130],0.762547194,0.9784649999999999,0.755961,0.009949705761332896,1000
TEE[131],1.5549490459999997,1.650648,1.542261,0.01270460059664231,1000
REE[131],0.774625649,0.9784010000000001,0.7678020000000001,0.009864522762969336,1000
TEE[132],1.5767549789999997,1.6945860000000001,1.5565639999999998,0.012714621925770123,1000
REE[132],0.787026169,0.9991700000000001,0.77977,0.0100462008786672,1000
REE[133],0.798825576,1.006594,0.79161,0.010113369488188823,1000
TEE[133],1.611150351,1.688826,1.590518,0.015005182043079148,1000
REE[134],0.810789633,1.040484,0.8032590000000001,0.010809720084841401,1000
TEE[134],1.622860122,1.671961,1.604567,0.011280306910501641,1000
REE[135],0.823152255,1.0585,0.815228,0.010973769934281728,1000
TEE[135],1.659922967,1.697209,1.639448,0.010270669544328636,1000
REE[136],0.8364290659999999,1.062052,0.8289559999999999,0.010711688536778546,1000
TEE[136],1.679785948,1.7246669999999997,1.654233,0.013402691519962517,1000
REE[137],0.8483297870000001,1.0701479999999999,0.840701,0.010729333456000006,1000
TEE[137],1.70230046,1.7821080000000002,1.6862009999999998,0.011619368588989973,1000
REE[138],0.860831006,1.0926129999999998,0.853469,0.010965945906376957,1000
TEE[138],1.721887541,1.769021,1.7024569999999999,0.011529764955116787,1000
REE[139],0.87355636,1.111142,0.865598,0.011379255082677278,1000
TEE[139],1.756444516,1.818974,1.736763,0.01138514074131029,1000
REE[140],0.887184257,1.136423,0.8790379999999999,0.011760065624750973,1000
TEE[140],1.771870702,1.819966,1.7527,0.011390708189496132,1000
REE[141],0.899392087,1.1302459999999999,0.8908149999999999,0.011296746520985161,1000
TEE[141],1.806456185,1.873184,1.788189,0.010940182304314067,1000
TEE[142],1.8204071629999998,1.933186,1.802141,0.013884277819137376,1000
REE[142],0.9121328919999999,1.148167,0.903935,0.011297609063908032,1000
REE[143],0.925224196,1.1773200000000001,0.916639,0.011581653238865744,1000
TEE[143],1.854776929,1.9229459999999998,1.83779,0.013065323039331292,1000
TEE[144],1.8806351679999997,1.9303689999999998,1.852095,0.01374417228419207,1000
REE[144],0.939109799,1.184616,0.930048,0.011495607204562993,1000
REE[145],0.9517874980000001,1.218569,0.9429120000000001,0.012497225304775225,1000
